Id,OwnerUserId,Tags,Title,Body,Score,ViewCount,CommentCount,FavoriteCount,AnswerCount,CreationDate,DeletionDate
48145352,8735568.0,<amazon-web-services><docker><microservices>,spring boot microservice deployment docker,develop spring boot microservice deploy docker develop sample microservice learn docker container deployment find documentation instal docker building image application container packaging doubt deployment procedure deploy spring boot microservice docker create separate image docker file spring boot microservice postgresql database include connection docker image file manage separately,0,400,1,0.0,1,2018-01-08T06:35:43,0.0
48124856,1957373.0,<laravel><microservices>,internal app api gateway microservice,micro service architecture app laravel luman api gateway forwards request internal app auth service forwards response client side service user role port sure client access api gateway port internal service person client network environment firewall correctly,0,409,1,0.0,1,2018-01-06T06:22:33,0.0
48008198,4716474.0,<google-app-engine><cron><microservices><app-engine-flexible>,gae microservice dedicated cron job microservice,background write multiple service gae microservice application micronservice service default java gae standard environment cron job whearea microservice service python gae flexible environment cronjobs deploy service cron job replace late service cron job task queue share resource gae microservice cron job share impossible microservice dedicate cronjobs base service scope uploaded server cronjobs exist timely response highly appreciate,0,155,0,0.0,1,2017-12-28T13:14:49,0.0
47939726,1076232.0,<microservices>,micro service reference foreign key,micro services account micro service registration verification wallets micro service create wallet deposit withdrawal application create account create wallet verify user consider user identity mange account micro service wallet service store reference account entity external user account micro service store reference wallet entity external wallet concerned account micro service hub store reference practice consider,0,233,0,0.0,1,2017-12-22T10:15:47,0.0
48141031,5446671.0,<mysql><docker><spring-boot><docker-compose><microservices>,spring boot app scale mysql,create spring boot app database mysql dockerise deploy docker compse yml spring application yml file problem replicas form service scale refer database accord micro service architecture separate database replica,0,252,1,0.0,1,2018-01-07T20:02:45,0.0
37617556,889309.0,<azure><endpoint><microservices><azure-service-fabric><stateless>,optimized http service invocation azure service fabric,application host azure service fabric application stateless reliable micro service app depend app depend addition service depend owin host rest api service request call figure optimized httpclient call resolution side publish uri fabric optimize call implement listener http endpoint client service remoting endpoint interface call address resolution work case short code sample immense help raghu,0,344,0,0.0,1,2016-06-03T14:53:21,0.0
37521011,837342.0,<logging><spring-boot><wso2><microservices><msf4j>,wso microservice msf handle logging,assume msf micro services service interconnect good mechanism log main concern log separate micro service add log component micro service case create separate log file case good find debug log field relation user core relation field best open source log tool visualize log filter multiple log file core relation,0,425,1,0.0,1,2016-05-30T08:28:54,0.0
37684678,1378525.0,<node.js><git><jenkins><docker><microservices>,integration test microservices nodejs jenkins docker,typically configure jenkin build microservice multiple nodejs services rabbit mongo test service follow service rabbitmq mongo nodejs service nodejs service test unit integration dockerfile configure jenkin enable clone thesis service time container rabbit mongo container test service generate tap coverage report report tap coverage jenkin plugin work commit image push docker registry lie stack google easy imply ton bash wrong input,0,749,0,0.0,1,2016-06-07T16:31:18,0.0
56916068,4946302.0,<cloud><microservices><chunking>,standard method chunk multiple server,context client send file server chunk single server setup option store chunk server chunk arrive add exist datum multiple server micro service request send server server work chunk fail retrieve chunk good practice handle pattern route request regard file server store chunk file shared service problem start defeat advantage multiple server problem require lot file transfer canonical standard handle,0,24,0,0.0,1,2019-07-06T16:59:39,0.0
57054450,6259603.0,<java><spring-boot><docker><microservices><google-kubernetes-engine>,deploy docker image google cloud kubernates,microservice apigateway common gateway requestwith zuul proxy configservice config server property file registryservice service registry eureka server homepageservice service register eureka config service productservice service register eureka config service local order registryservice configservice service apigateway homepageservice productservice work fine create docker image provide config docker container push gcr create account google cloud free yr image repo fine deploy image gke individually deploy linking deploy service share code snipet registryservice property apigateway propertie configservice propertie homepageservice property docker image sample,0,36,0,0.0,1,2019-07-16T09:46:25,0.0
57042045,9550807.0,<database><database-design><architecture><microservices>,user setting service database design,task build service microservice user setting service purpose service store setting user system setting form key pair feature requirement service service design scalable read service design easily plugable extensible future introduce type user set system easily doable minimal additional effort currently stage database design modelling service question good practice principle example industry type service relational sql relational nosql database fit case read wonder nosql fit case time store key pair setting alternative design consider assume nosql fit solve problem nosql database choose experience nosql database market pick,0,57,0,0.0,1,2019-07-15T14:36:55,0.0
57042875,7691891.0,<rest><microservices><zeromq><messaging>,zeromq socket change communication mechanism microservice rest,transform cleanly communication base http api message communication zmq library,0,65,0,1.0,1,2019-07-15T15:27:39,0.0
56969108,750378.0,<testing><integration-testing><microservices><acceptance-testing><12factor>,testing tool approach support factor app,follow java microservice development construct testing infrastructure conform factor app test push system test factor app good test harness tool approach detail effective microservice follow factor app find bug test harness effective factor microservice mine instance develop microservice introduce bug catch unit test catch occur local logic plumbing piece java code javascript code helm chart docker file environment variable strengthen coarse grain test integration component acceptance test lead multiple question relate factor app coarse grain test directly production environment mock integration component test break test system test follow factor app find lot tool material test java microservices advice factor app mention advice testing approach support factor app appreciate,0,76,0,2.0,1,2019-07-10T10:50:22,0.0
57076929,10011121.0,<kubernetes><microservices><kubernetes-ingress><static-ip-address><kubernetes-service>,kubernetes expose multiple container service ingress static ip,deploy nodejs application separate container kubernetes define service ingress static ip ssl certificate deploy micro service kubernetes engine gcp add second micro service container pod work good define three yaml file deployment yaml service yaml ingress yaml deployment yaml service yaml ingress yaml configuration service reachable add multiple port service yaml receive error goal expose domain custom host backend reachable specific path api reachable endpoint help,0,114,0,0.0,1,2019-07-17T13:22:57,0.0
56934252,6522259.0,<microservices><grafana><prometheus><resilience4j><prometheus-java>,integration resilience prometheus,integrate resilience prometheus micro service integrate micro service resilience prometheus problem prometheus resilience query http default populate prometheus dashboard resilience query matrix populate kindly help advance add dependency resilience prometheus integration resilience matrix prometheus dashboard,0,205,0,0.0,1,2019-07-08T11:48:01,0.0
56947435,592192.0,<domain-driven-design><microservices>,split aggregate bound contexts,example describe case model bound contexts attribute step belong base aggregate mapping sense return user user reference owning bound context aggregate attribute relevant aggregate sum aggregate share aggregate mapping,0,28,1,0.0,1,2019-07-09T07:30:59,0.0
56956497,11201898.0,<architecture><microservices>,share datum multiple microservice,follow scenario create application application service application create specific check distribute accessible user service product service idea send message service service bus extend datum process datum application service application service user service product service applicaton service second idea store relevant datum redundant service application service copy user product datum idea don feel well approach,0,40,1,0.0,1,2019-07-09T15:58:12,0.0
57016667,1670437.0,<kubernetes><microservices>,start pod base event,start kubernet pod base event kafka event event work complete base bring pod bring pod case minimum replicas pod keep require day,0,40,1,0.0,1,2019-07-13T06:16:53,0.0
57095364,11317073.0,<java><spring><jwt><microservices><feign>,microservice security config microservice,user microservice deal relate user include security create user login reset password jwt token security config security secure microservice basic crud user microservice create feign interface crud microservice controller successfull call user microservice jwt token crud microservice security config user microservice essentially secure crud microservice endpoint user microservice unable find solution search internet,0,62,1,0.0,1,2019-07-18T13:13:18,0.0
57077796,11772394.0,<c><microservices><executable><cloudfoundry><binaryfiles>,deploy native binary standalone microservice pcf dev,case deploy compiled native executable microservice pcf compiled executable call mycbinary inputfile outputfile terminate operation microservice lrp task pcf palance rely existence microservice standalone microservice long achieve case pcf possibility microservice terminate binary work test feasibility push compile code pcf dev cf push understanding standalone app pcf cf push helloserviceagain helloworld process route push crash follow message wait app start start unsuccessful cf exe logs helloservice log file entry process crash type web push command expect parameter start problem message log file cf push helloservicegcc gcc hellogcc hello process route follow additional question message process crash type web error command call multiple time second push succeed suppose create compiled executable expect root directory output file create access local file system question newbie pcf business,0,115,1,0.0,1,2019-07-17T14:04:23,0.0
57038673,9786294.0,<spring><spring-boot><docker><microservices>,communication microservice deploy docker container,microservice deploy aw inside container scenario microservice communicate microservice work public url microservice public url performance slow help microservice communicate localhost inside docker container,0,56,2,0.0,1,2019-07-15T11:22:20,0.0
57020255,9585273.0,<spring-boot><spring-security><jwt><microservices>,secure communication microservice jwt,build microservice spring boot auth service create jwt microservice rest api theoretically user access microservice token create microservice pass token microservice verify token integrity microservice communicate microservice good example great,0,54,3,0.0,1,2019-07-13T14:56:22,0.0
57115138,648478.0,<c#><asp.net-core><microservices>,net core microservice deploy window freeze day work fine,microservice develop listen port call return json develop person server window work well day moment return json call access server rdp microservice console frozen log press key microservice work day problem appear sooner minute restart microservice problem netstat problem lot open socket program start program cs action return consult sysadmin find normal understand microservice program person country copy paste server behave,0,77,3,0.0,1,2019-07-19T15:02:20,0.0
56943156,743191.0,<java><microservices><micronaut>,disable consul configuration local,create simple micronaut app local consul config feature code connect property consul key store configuration bootstrap yml fine consul local computer involve network activity startup avoid consul local dev test prod environment code app annotation load db schema local default consul disabled app local load base consul configuration code change environment option set vm option dmicronaut config client enable false load bootstrap yml connect consul,0,82,3,0.0,1,2019-07-08T22:17:11,0.0
57075199,3478780.0,<docker><microservices><scalable>,scalability instance work,application support actual load deploy instance application load balancer distribute load instance understand point synchronize instance suppose instance post petition load balancer redirect instance post petition update map instance petition return map load balancer redirect instance return void map instance understand type scalability,0,44,5,0.0,1,2019-07-17T11:53:40,0.0
57012476,937532.0,<docker><asp.net-core><microservices><razor-pages><aws-fargate>,net core razor login authentication container load balancer,build app net core razor host aws fargate docker instance sure handle login authentication attempt traditional login method claim hope work work single task container load balancer fall apart fargate cluster scale task http response code bad request expect problem cookie base find example correct implement razor authentication microservice docker load balanced situation configure cookie jwt token magic net option turn work authentication work scenario special middleware edit ideal scenario store credential database validate info create kind cookie token work razor load balance fargate docker containerize scenario edit bad request error add find sure horrible idea clue behavior appear log request container log dump login current authentication,0,57,10,0.0,1,2019-07-12T18:39:30,0.0
45698451,2239843.0,<angular><rest><api><single-page-application><microservices>,store account customer datum spa restful api gateway,develop spa angular microservice orient architecture meaning api gateway expose api spa api gateway microservice customer service api gateway responsible authentication proxy underlie microservice moment authentication handle oauth encrypt cookie consider api gateway expose endpoint customer order spa spa customer case handle situation store customer account specific datum spa browser call restful api gateway api gateway expose endpoint well datum authenticate user call relate microservice meaning expose endpoint customer order customer specific localstorage feel good store account customer specific datum browser discussion input,0,54,0,0.0,1,2017-08-15T17:42:31,0.0
45626670,7035592.0,<python><mongodb><python-3.x><pymongo><microservices>,generate number mongodb,implement microservice flask application service mysql service mongodb pymongo service link integer field mysql mongodb generate sequence number alphanumeric character change schema mysql,0,1084,0,0.0,1,2017-08-11T03:47:52,0.0
45782033,568844.0,<protocol-buffers><microservices><grpc>,common protobuf datum type microservice architecture,implement kind microservice architecture software maintain multiple team grpc protobuf serialization mechanism point point communication goal decouple business logic application logic hand allow uis span multiple business contexts hand microservice handle datum identical datum handle microservice context advisable extract common proto data type handle separately import dependency microservice reuse multiple service well focus decouple microservice share common data type share architecture,0,342,0,0.0,1,2017-08-20T12:17:52,0.0
45666983,7637321.0,<design-patterns><microservices><enterprise-architecture>,microservice pattern appropriate transfer large datum file,large jason file mb processing multiple microservice good enterprise architectural design pattern entire datum file microservice order process,0,421,0,0.0,1,2017-08-14T03:19:17,0.0
45629284,3609849.0,<node.js><microservices><service-discovery>,manage nodejs microservice service discovery,develop microservice nodejs deploy application server service random port set config file programmatically service manage service discovery eureka consul manage service discovery,0,692,0,0.0,1,2017-08-11T07:24:12,0.0
45695032,260511.0,<java><architecture><analytics><microservices><aggregation>,aggregate raw datum analytic microservice architecture,aggregate analytic backoffice analytic spec cross system microservice create raw datum question aggregate raw datum analytic purpose create service analytic service aggregate raw datum service push datum prepare aggregation backoffice final result service aggregate analytic backoffice send request cache aggregate result microservice,0,198,0,1.0,1,2017-08-15T14:30:39,0.0
45735971,1147536.0,<cloudfoundry><microservices><scaling>,scale cloud foundry app memory split instance,application deploy cloud foundry scale achieve command scaling horizontally adjust number instance vertically adjust disk space limit memory limit suppose scale application instance gb memory instance gb memory memory divide instance result gb memory instance,0,252,0,0.0,1,2017-08-17T13:07:02,0.0
45626777,297115.0,<rabbitmq><jms><activemq><message-queue><microservices>,inter process service communication message queue,develop application base micro service architecture communicate service asynchronously plan message queue rabbitmq activemq jms approach message queue achieve inter process communication,0,560,1,1.0,1,2017-08-11T04:03:21,0.0
45794390,7731375.0,<angularjs><testing><docker><phantomjs><microservices>,test angular app docker environment open browser,currently unit test case angular app docker environment ng test open browser prod happen ng test browser phantomjs work error warn karma capture browser open info karma karma server start info launcher launch browser phantomjs unlimited concurrency info launcher start browser phantomjs building modules module active rxj observable promiseobs warn karma capture browser open localhost warn launcher phantomjs capture ms killing warn launcher phantomjs kill ms send sigkill warn launcher phantomjs kill sigkill ms continue,0,561,1,0.0,1,2017-08-21T10:05:58,0.0
45729153,5542014.0,<logstash><logback><microservices><spring-cloud-sleuth>,spring sleuth logback integration log display service,microservice add spring sleuth receive log expect info microservicename true io exec cibc icap mycontroller eligible vote requirement pass log application logstash server create logback xml add dependency logstash logback encoder add appender logback xml net logstash logback appender logstashtcpsocketappender logback xml log pass application logstash problem log microservice expect log add logback xml info bootstrap cf bc cf bc true nio exec cibc icap assessmentcontroller link logback xml,0,2192,1,1.0,1,2017-08-17T07:35:57,0.0
45644454,8452960.0,<spring><spring-mvc><controller><microservices><axios>,consume microservice spring,learn java spring consume microservice create form html send user password axio code error set url postman error,0,41,2,0.0,1,2017-08-11T22:10:47,0.0
45762128,6823013.0,<c#><microservices>,microservice architectural clarification,microservice architecture application companyservice orderservice transactionsevice user log load order company order companyid load transaction order transaction orderid security thought sure user load save transaction order belong company transactionservice company companyid check save check orderid belong company pattern,0,86,3,0.0,1,2017-08-18T17:36:48,0.0
42006876,5967828.0,<java><rest><components><microservices>,communication java process microservice,realise microservice architecture three process windowns machine communicate paradigma microservice push context system frontend webapp execute tool script lie backend machine server component rest interface webapp frontend communicate toolboxexecutor rest controller communicate toolsyncer trigger toolboxexectutor refresh git repository tool three component big load logic service rest controller sake microservice three independent java application track,0,45,0,0.0,1,2017-02-02T16:02:48,0.0
42025000,3501052.0,<tdd><microservices><identityserver4><atdd>,identityserver acceptance test,start project create authentication api identityserver follow tdd microservice website authenticate user figure acceptance test project help highly appreciate note read,0,91,0,0.0,1,2017-02-03T13:03:22,0.0
42115903,3765648.0,<design-patterns><microservices><restful-architecture>,single microservice public internal simultaneously,three microservice place author ability select crud entity author book ability select crud entity book mobile app host build mobile client respond full data model request mobile app enrich datum example api mobilehost getallbooksofgivenauthor respond author book call author getauthordata authorid merge datum book getbooksbyauthorids authorid result structure question mobile client read datum mobile app host add author mobile app host contact author service directly crud proxie case,0,101,0,0.0,1,2017-02-08T14:32:20,0.0
42060090,44512.0,<spring-boot><mule><microservices>,mule api manager manage spring boot base service,create spring boot base service deploy exist mule api platform realize challenge face service discovery policy management specific manage policy spring boot service mule api manager agent mule service,0,913,0,1.0,1,2017-02-06T03:52:07,0.0
42079952,1893668.0,<java><redis><microservices>,microservice handeling event redis pubsub,create microservice listen redis pubsub channel persist event db test case spin instance microservice listen channel thing face event receive instance update db time prevent action event instance elect perform update,0,252,0,0.0,1,2017-02-07T01:00:07,0.0
42061684,4709792.0,<microservices>,microservice redundancy issue architecture,microservice deploy application server problem microservice specific function lot library repeat microservice share large monolithic service app ear file large microservice memory error start happen well,0,298,4,0.0,1,2017-02-06T06:36:51,0.0
38647186,1383163.0,<database><hibernate><microservices>,microservice base architecture database access,push develop set microservice personal project essentially elastic search poll datum store place datum read datum data store expose rest api user purpose example booking ms sale ms thing occur handle data storage ms data store introduce persistence ms handle datum micro service odd ms share database handle transaction case service handle persistence bloat micro service point lot boilerplate code large footprint library example hibernate require library project terrible ms load set library suppose overriding question accepted methodology manage database connectivity micro service architecture,0,797,0,0.0,1,2016-07-28T21:40:04,0.0
38858550,3645827.0,<domain-driven-design><microservices><consistency>,microservice bound contexts,sake question microservice identity management account microservice tightly couple database accounting invoice invoice issue agent agent account exist user identity microservice understand well datum identity management user copy accounting agent copy datum bound context invoice proper correct keep datum consistent share contexts time user create identity microservice event usercreate publish account service interested event listen process add correspond agent update user,0,405,0,0.0,1,2016-08-09T19:04:09,0.0
38737317,4334448.0,<java><amqp><microservices><hystrix><spring-cloud-stream>,spring cloud stream conflict hystrix,restcontroller hystrix spring cloud stream channel implementation hystrixcommand getdeclaredmethod productuicontroller find fallback method enablebinding hide class method reflection clue workaround,0,162,0,0.0,1,2016-08-03T07:39:20,0.0
38863716,1465402.0,<microservices><lagom>,update lagom rest api,example lagom develop micro service architecture system chirp cargotracker update exist entity instance follow entity rest uri sugguestion content viewcount author update api suggestion viewcount http api suggestion http api suggestion http post disadvantage approch define seperately data class field update directly suggestion entity introduce mutable change aginst principle lagom deep copy state update change field introduce mutable change well option,0,230,0,1.0,1,2016-08-10T03:24:42,0.0
38739188,2068521.0,<docker><docker-compose><dockerfile><microservices>,docker compose start,file config server docker file registration server dockerfile start docker compose check docker type status,0,141,1,0.0,1,2016-08-03T09:09:06,0.0
38764797,6647870.0,<wso2is><spring-cloud><microservices><oauth2><netflix-zuul>,accesstoken spring cloud zuul api gateway,zuul api gateway spring cloud extract access token zuul implementation provide suggestion implement,0,598,4,0.0,1,2016-08-04T10:26:02,0.0
55026430,11140333.0,<microservices><netflix-zuul>,zuul forward error internal server error,achieve zuul forwarding error zuul userregistration microservice call microservice api usersearchdelete userregistration microservice call service eureka server service springboot st localhost eveythe work fine dockarise service container zuul forrwarding error refer application yml file github repos service register eureka help bug wrong github issue reference error,0,271,0,0.0,1,2019-03-06T15:17:24,0.0
55044321,5084982.0,<microservices>,duplication dynamic datum microservice architecture,dynamic datum share microservice instance service project document project document project member project member access project document store project member document update time member add delete project perform access check well query project member time user query project document,0,16,0,0.0,1,2019-03-07T12:55:20,0.0
55034981,11162924.0,<architecture><microservices><software-design>,functional categarization microservice versus entity base categorization,start work project involve usual website authentication service time split website micro service confused split micro service entity micro service customer relate functionality entity functionality service micro service authentication user microservice service user website share thought,0,31,0,0.0,1,2019-03-07T02:10:08,0.0
55087251,9014245.0,<mongodb><docker><database-design><architecture><microservices>,micro service database mongodb docker set container,create app micro service architecture mongodb nodejs docker read micro service database guess microservice live separate container guess micro service container respect database live micro service container micro service container mongo image nodejs image micro service container app container database implement time container volume remove wonder set database container properly apply micro service architecture advance feedback,0,31,0,0.0,1,2019-03-10T11:36:34,0.0
55048462,3160275.0,<api><authentication><architecture><microservices>,authentication microservice decouple,simple project couple microservice user microservice control user relate staff user creation update user authentication project stick bit implement simple jwt authentication refresh token question authentication logic user microservice keep separate create auth microservice choose second option separate auth microservice handle creation user create firstly auth service call user service create user service create auth service,0,58,0,0.0,1,2019-03-07T16:22:43,0.0
54946122,3038643.0,<kubernetes><architecture><apache-kafka><microservices>,architecture group pod configuration interact kafka,advice structure kubernete base application data producer read datum file kafka topic couple partition base logical separation datum consumer read datum kafka partition producer write multiple partition consumer read partition file process producer complete consumer live forever listen datum partition create individual pod producer consumer wonder best organize deployment deploy pod en masse file producer ingest partition consumer assign currently feed argument supply list file kubernete create create crash producer process file set partition kubernetes create pod partition lot documentation case pod service identical interchangeable lot talk service pod configuration role advance,0,66,0,0.0,1,2019-03-01T13:55:35,0.0
55058304,2229772.0,<docker-compose><microservices><jhipster><browser-sync>,jhipster microservices frontend development hot reload,create jhipster microservice application frontend development launch microservice stack docker compose directory work expect registry microservice gateway uaa instance status exception throw login work expect launch gateway project directory launch development server webpack browsersync hot reload work expect point browser problem question log user user work account retrieve throw exception irrelevant state account null point browser log user login backend work docker microservice suspect conceptually network port idea point find solution setup practice develop frontend jhipster microservice configuration,0,107,0,0.0,1,2019-03-08T07:05:21,0.0
54927202,10202349.0,<typescript><angular6><microservices><angular-routing>,redirect application external url application load angular,case app component check user authenticate redirect user rest api call login current code api redirection call constructure app component happen html app component load second redirection place redirect user rest api url html dom element load screen,0,158,0,0.0,1,2019-02-28T13:47:03,0.0
54917442,11128291.0,<events><domain-driven-design><microservices><event-sourcing>,event sourcing cqrs event drive architecture commerce checkout funnel,checkout follow service order service create order collect ship payment place order manage life cycle order inventory service provide availability product shipping service provide delivery option cost customer profile service provide customer credit service authorization payment reservation service reservation flow order creation order create user provide shipping address shipping option calculate payment collect order place confirmation user retailer checkout sync order service orchestrating event source cqrs event store order service create order event persist event store publish domain event service subscribe event store update delivery option ship cost payment complete order cqrs inform user status step review understand complex checkout application domain event checkout add ship address reservation delivery option selection add payment complete order quick sync operation order service orchestrate checkout request eventual consistency case failure handle evertual consistency,0,217,0,0.0,1,2019-02-28T02:23:06,0.0
54932740,1839104.0,<microservices>,notification microservice api queue,microservice architecture create centralised notification microservice send email sms user option create notification kafka queue microservice send notification notification microservice listen queue send message notification service restart lose message message store queue second option add notification message api notification microservice easy microservice call api oppose integrate queue api internally send message notification kafka queue send message issue api error lose message recommendation good handle,0,297,1,1.0,1,2019-02-28T19:15:36,0.0
54950154,11011037.0,<microservices>,convert rdbms monolithic database microservice architecture base database,plan convert tightly couple rdbms monothetic database microservice architecture database oracle database server exist oracle database schema serve application functionality split rdbms basis business functionality create schema basis business functionality splitting exist database object basis business functionality newly create schemas face issue table materialize view overlap schema object overlap schema create common schema table materialize view newly create common schema provide grant common object require schema schema require report create reporting schema schema table database provide grant table reporting schema schema question exercise follow microservice architecture realistic draw design exist application database micro service base database,0,88,1,0.0,1,2019-03-01T18:13:19,0.0
54930397,1348593.0,<api><web-services><service><architecture><microservices>,double api,moment customer db domain … majestic monolith deploy instance rail app big customer deploy instance rail app future thing fetch compute heavy datum instance guess instance request secret access token issue trigger call domain call webhook double api concept,0,29,2,0.0,1,2019-02-28T16:39:47,0.0
54954373,1727204.0,<schema><microservices><decoupling><event-driven-design>,data model schema decouple datum processing pipeline sue event drive architecture,wonder microservice streaming pipeline base event drive architecture decouple data model perspective implement datum processing pipeline event drive architecture data model critical microservice decouple business perspective decouple data model share service ingestion pipeline collect datum multiple source data model normalizer microservice require normalize datum model common data model downstream consumer challenge data model change reason easily manage change level change break consumer application easily introduce cascade modification microservice solution technology decouple microservice scenario,0,58,2,1.0,1,2019-03-02T01:22:56,0.0
54910653,8398143.0,<spring><microservices><consul><spring-cloud-consul>,consul authentication microservice architecture,help understand consul authenticate micro services micro service architecture replace micro service authentication oauth consul,0,62,2,0.0,1,2019-02-27T16:54:35,0.0
55036187,615636.0,<spring-boot><spring-data-jpa><spring-data><microservices><dependency-management>,spring data jpa project dependency spring boot project,microservice project spring boot access entity dao dependency create spring data jpa project idea multiple microservice dependency jar assemble spring boot data jpa project lot dependency include starter dependency spring boot microservice project build jar spring data jpa entity repository find clear example achieve sure thinking advance,0,46,3,0.0,1,2019-03-07T04:37:06,0.0
54918357,2522221.0,<c#><microservices><nservicebus>,nservice bus sql transport,understand sql server nservicebus net core microservicea send command microserviceb common project solution share mycommand structure db schema nservicebus example endpoint send receiver microserviceb mycommand publisher microserviceb subscribe receive microserviceb sure data store publish event command setting environment sql transport local sqs prod,0,92,3,0.0,1,2019-02-28T04:21:26,0.0
55060659,464610.0,<events><design-patterns><architecture><domain-driven-design><microservices>,share event code microservice architecture,work microservice architecture microservice fire event rabbitmq event identify event code moment code event trigger hard code const string declare inside microservice fire event problem microservice subscribe event duplicate event code string error prone event code rename microservice subscribe event code change bad alternative declare event code microservice fire event consumer microservice directly access code declare microservice fire event case event declare create source code dependency microservice bad create source file microservice event code application source file share microservice case event declare create global dependency microservice single responsability principle bad tackle problem,0,106,3,1.0,1,2019-03-08T09:53:32,0.0
54962823,11140333.0,<spring-boot><docker><containers><microservices>,configure eureka server microservice eureka client zuul inside separate docker container,newbie spring boot docker write microservice user registration service create user mysql database interact search delete service rest template eureka client github user search delete service search delete mysql database eureka client github eureka server service discovery github zuul server api gateway eureka client github spring boot st develop service spotify dependency build docker image service st localhost window work fine three service mention register eureka server work choose dockerize service create docker image service problem eureka server user registration service sperate container service register eureka fact service register eureka eureka client user registration service find eureka server find eureka server container ip eureka client connect server eureka server client command link container eureka server client work eureka server client command pass host eureka image client find eureka server host link container work help understand wrong eureka client register eureka server container objective service eureka server application service container service register eureka server call api postman soap ui,0,507,8,0.0,1,2019-03-02T20:45:59,0.0
57666275,80544.0,<json><api><http><https><microservices>,good practice result boolean,work api provide json response item typically bool case option consider return string return null option truthy implement api result false positive clear human reader second result falsey provide clarity human reader result,0,9,0,0.0,1,2019-08-27T00:19:32,0.0
57546341,11772394.0,<spring-boot><microservices><pivotal-cloud-foundry>,spring boot file conversion microservice cloud foundry user provide service,spring boot rest microservice expect input file convert file format ffmpeg call command moment java processbuilder reference container location input output file push microservice pcf ffmpeg binary input file package file understand cloud storage nfs location secondary matter idea microservice pcf user provide service bind app supply location input convert file conversion function correspond endpoint conversion function example respect microservice database url credential access external database light mind follow question simply convert conversion microservice pcf user provide service command sure supply parameter endpoint bound app call endpoint service provide location input output file appreciate code snippet possbile,0,33,0,0.0,1,2019-08-18T16:17:52,0.0
57599098,1301315.0,<docker><kubernetes><microservices>,restrict kubernetes pod process,kubernetes cluster docker image app set app service load balancing path routing nginx ingress app specific restrict process request time process half hour well kubernetes cluster great kubernete solution track process pod allocate request process auto scale delete pod scale application request,0,34,0,0.0,1,2019-08-21T20:58:38,0.0
57548657,9591240.0,<java><design-patterns><microservices><software-design>,separate dataservice invoke service,build restful service interact microservice routine task fetch datum restful service filter match exist datum return response question good design pattern separate step datum filter class second simply instance call service return list country filter condition inclusion eu creation case option better separate class method filter class public method private well follow pattern solution maintainable extensible,0,35,0,1.0,1,2019-08-18T21:55:04,0.0
57620606,1602853.0,<amazon-web-services><docker><architecture><microservices>,microservice cost,move micro service face debate deployment single docker container issue aw single docker container ec instance consider micro service deploy multiple docker container ecs fargate cost effective scenario resolve,0,53,0,0.0,1,2019-08-23T05:59:49,0.0
57556336,11946223.0,<java><spring-boot><microservices><jhipster><consul>,configuring https consul gateway microservice result zuulexception forwarding error,situation implement jhipster microservice application microservice gateway microservice app consul service discovery work perfectly long http consider production unencrypted connection viable option modify configuration file tls http gateway microservice application tls yml gateway microservice tls configuration identical content keystore key pair problem consul spring boot application start error register correctly consul access gateway application web browser lead follow error gateway application gui stacktrace port microservice application result apis microservice reachable functionality crud,0,59,0,0.0,1,2019-08-19T12:02:15,0.0
57563842,5084737.0,<django><microservices><multi-tenant>,multi tenant application fit microservice base architecture,saas base multi tenant monolith application build django divide microservice base architecture sure divide application correct partition aspect care case monolith application easy understand tenant model decide schema microservice service multi tenant service multi tenant,0,68,0,0.0,1,2019-08-19T20:54:41,0.0
57702473,5110704.0,<python-3.x><microservices><cumulocity>,debug start cumulocity microservice write python,enable log microservice developpe python hello microservice glitch microservice start upload zip file wait hour docker locally issue call rest point microservice return assume reason microservice upload start properly enable log find wrong,0,63,1,0.0,1,2019-08-29T03:09:09,0.0
57552738,589490.0,<kubernetes><microservices><istio><distributed-tracing>,istio sidecar distribute tracing jaegar,evaluate istio sidecar proxy feature distribute trace currently pass tracing header accept application code header header configure pass request pod ingress level change code order achieve tracing service,0,58,3,0.0,1,2019-08-19T08:10:13,0.0
47236551,701829.0,<microservices><lagom>,remote persistent view lagom,classical microservice architecture relevant domain event publish messaging system allow system react imagine three microservice customer order recommendation recommendation microservice customer order provide functionality list customer order analyze machine learn algorithm state customer join order recommandation microservice recommandation microservice listen domain event publish customer order build state lead logic duplication logic inside customer order relevant domain message customer order state specific customer order work fine service build materialized view big load customer order customer order publish heavy weight event domain event allow microservice build materialized view process domain event allow duplicate logic keep pattern drawback figure implement lagom,0,90,0,0.0,1,2017-11-11T09:51:04,0.0
47314410,3890902.0,<docker><amazon-elastic-beanstalk><microservices><amazon-ecs>,multiple ecs service single ec instance elastic beanstalk,create microservice docker web service push create image ecs deploy elastic beanstalk place docker single task definition create service application level auto scale create task duplicate auto scale apply auto scale docker task docker affect cpu memory load auto scaling create copy docker task achieve ecs elastic beanstalk create service single task single docker container resolve problem,0,384,0,0.0,1,2017-11-15T18:06:50,0.0
47312403,5701606.0,<java><spring-boot><jar><log4j2><microservices>,inject external dependency spring microservice,spring boot microservice product application order log log mdc generate transaction pass service http header interceptor filter work fine problem add interceptor filter application track transaction create jar inject microservice application achieve minimal code change application,0,198,0,0.0,1,2017-11-15T16:20:44,0.0
